id,address,city,state,zip,country,lat,lon,type
300938,7171 W Irving Park Rd,Chicago,IL,60634,US,41.952494,-87.806269,Dunkin Donuts
300939,6336 W North Ave,Chicago,IL,60639,US,41.909442,-87.784769,Dunkin Donuts
300940,15067 Eureka Rd,Southgate,MI,48195,US,42.198863,-83.206345,Dunkin Donuts
300944,446 Western Ave,South Portland,ME,4106,US,43.64365,-70.330822,Dunkin Donuts
300949,220 S Black Horse Pike,Bellmawr,NJ,8031,US,39.8641,-75.078758,Dunkin Donuts
300952,1801 Tamiami Trl S,Venice,FL,34293,US,27.067164,-82.419769,Dunkin Donuts
300953,766 Highway 33,Trenton,NJ,8619,US,40.231002,-74.676784,Dunkin Donuts
300968,2 Mill Ridge Rd,Danbury,CT,6811,US,41.388843,-73.481033,Dunkin Donuts
300970,15 Newman Springs Rd E,Shrewsbury,NJ,7702,US,40.337975,-74.063928,Dunkin Donuts
300973,83 Talcottville Rd,Vernon Rockville,CT,6066,US,41.829403,-72.496363,Dunkin Donuts
300974,1918 Wilbraham Rd,Springfield,MA,1129,US,42.115156,-72.49735,Dunkin Donuts
300976,109 Daniel Webster Hwy,Nashua,NH,3060,US,42.728442,-71.448101,Dunkin Donuts
300977,890 Central Ave,Dover,NH,3820,US,43.218278,-70.883342,Dunkin Donuts
300978,3612 N May Ave,Oklahoma City,OK,73112,US,35.507147,-97.565356,Dunkin Donuts
300982,712 N. Lansdowne Ave,Drexel Hill,PA,19026,US,39.958728,-75.287608,Dunkin Donuts
300985,18801 Nw 2nd Ave,Miami,FL,33169,US,25.947167,-80.205031,Dunkin Donuts
300991,134 Pleasant St,Attleboro,MA,2703,US,41.948807,-71.277983,Dunkin Donuts
300995,370 Morris Ave,Elizabeth,NJ,7208,US,40.670322,-74.219866,Dunkin Donuts
301000,5600 W 16th St,Cicero,IL,60804,US,41.858437,-87.764282,Dunkin Donuts
301017,2000 S. Orange Ave,Orlando,FL,32806,US,28.519233,-81.376435,Dunkin Donuts
301018,236 Rahway Ave,Elizabeth,NJ,7202,US,40.659302,-74.222817,Dunkin Donuts
301061,150 S White Horse Pike,Somerdale,NJ,8083,US,39.841794,-75.014544,Dunkin Donuts
301071,171 S Main St,Saint Albans,VT,5478,US,44.802206,-73.087853,Dunkin Donuts
301076,544 Connecticut Ave,Norwalk,CT,6854,US,41.097308,-73.444703,Dunkin Donuts
301081,382 Vauxhall St,New London,CT,6320,US,41.367095,-72.117435,Dunkin Donuts
301108,146 Route 37 E,Toms River,NJ,8753,US,39.963556,-74.188768,Dunkin Donuts
301122,811 E Ogden Ave,Naperville,IL,60563,US,41.787619,-88.134961,Dunkin Donuts
301124,4045 W Lawrence Ave,Chicago,IL,60630,US,41.967994,-87.729644,Dunkin Donuts
301136,9114 Dyer St,El Paso,TX,79924,US,31.870473,-106.427765,Dunkin Donuts
301171,1600 S Sunnylane Rd,Del City,OK,73115,US,35.449663,-97.441331,Dunkin Donuts
301184,764 Main St,Poughkeepsie,NY,12603,US,41.696228,-73.90345,Dunkin Donuts
301212,1124 Lisbon St,Lewiston,ME,4240,US,44.0791,-70.19193,Dunkin Donuts
301213,742 Main St,Westbrook,ME,4092,US,43.676716,-70.361257,Dunkin Donuts
301216,141 Nahatan St,Norwood,MA,2062,US,42.192859,-71.196407,Dunkin Donuts
301217,477 Beach St,Revere,MA,2151,US,42.409563,-70.999941,Dunkin Donuts
301219,473 Railroad St,Saint Johnsbury,VT,5819,US,44.417763,-72.016068,Dunkin Donuts
301224,137 Broadway St,Newport,RI,2840,US,41.493817,-71.309097,Dunkin Donuts
301255,7000 W Military Dr,San Antonio,TX,78227,US,29.408437,-98.629399,Dunkin Donuts
301269,2315 Okeechobee Rd,Fort Pierce,FL,34950,US,27.438356,-80.347958,Dunkin Donuts
301274,177 Washington Ave,Nutley,NJ,7110,US,40.812233,-74.145219,Dunkin Donuts
301282,171 San Marco Ave,Saint Augustine,FL,32084,US,29.908894,-81.319874,Dunkin Donuts
301286,925 Main Street,Sanford,ME,4073,US,43.437692,-70.774575,Dunkin Donuts
301287,614 Main St,Falmouth,MA,2540,US,41.552515,-70.605937,Dunkin Donuts
301288,333 North Ave E,Cranford,NJ,7016,US,40.65802,-74.29187,Dunkin Donuts
301289,516 N. 60th Ave,Hollywood,FL,33021,US,26.01402,-80.20779,Dunkin Donuts
301290,2820 Paxton St,Harrisburg,PA,17111,US,40.256014,-76.839983,Dunkin Donuts
301291,419-423 Main St,Southbridge,MA,1550,US,42.076947,-72.036541,Dunkin Donuts
301292,757 Centre St,Jamaica Plain,MA,2130,US,42.310368,-71.114996,Dunkin Donuts
301293,1325 Beach Blvd,Jacksonville Beach,FL,32250,US,30.288642,-81.404689,Dunkin Donuts
301299,583 New Brunswick Ave,Fords,NJ,8863,US,40.528597,-74.315981,Dunkin Donuts
301301,4370 E. Lucas Dr,Beaumont,TX,77708,US,30.117885,-94.144631,Dunkin Donuts
301302,443 Paterson Ave,Wallington,NJ,7057,US,40.842578,-74.104436,Dunkin Donuts
301304,373 Waltham St,Lexington,MA,2421,US,42.436069,-71.234831,Dunkin Donuts
301308,499 Globe St,Fall River,MA,2724,US,41.687472,-71.172347,Dunkin Donuts
301313,1582 Route 9,Wappingers Falls,NY,12590,US,41.597947,-73.910697,Dunkin Donuts
301314,713 Upper Glen St,Queensbury,NY,12804,US,43.327306,-73.667997,Dunkin Donuts
301316,5000 W. Irving Park Rd,Chicago,IL,60641,US,41.953581,-87.752608,Dunkin Donuts
301325,538 Washington St,Canton,MA,2021,US,42.15261,-71.147763,Dunkin Donuts
301331,314 Larkfield Rd,East Northport,NY,11731,US,40.87175,-73.32327,Dunkin Donuts
301333,858 W Main St,Branford,CT,6405,US,41.276475,-72.836483,Dunkin Donuts
301341,1085 S Saint Francis Dr,Santa Fe,NM,87501,US,35.675022,-105.953336,Dunkin Donuts
301347,535 Hialeah Dr,Hialeah,FL,33010,US,25.823158,-80.270936,Dunkin Donuts
301350,920 N. 11th St,Beaumont,TX,77702,US,30.089865,-94.129999,Dunkin Donuts
301352,5 Chestnut St,Duxbury,MA,2332,US,42.023841,-70.683294,Dunkin Donuts
301353,369 E Main St,Patchogue,NY,11772,US,40.76678,-73.00158,Dunkin Donuts
301354,111 S Main St,Rochester,NH,3867,US,43.300144,-70.971731,Dunkin Donuts
301355,651 Rogers St,Lowell,MA,1852,US,42.631069,-71.282453,Dunkin Donuts
301358,7801 W. Lawrence Ave,Norridge,IL,60706,US,41.966663,-87.822208,Dunkin Donuts
301361,1010 E Rand Rd,Arlington Heights,IL,60004,US,42.106049,-87.970576,Dunkin Donuts
301365,10401 S Western Ave,Chicago,IL,60643,US,41.704353,-87.681302,Dunkin Donuts
301367,5 Union St,North Adams,MA,1247,US,42.700831,-73.108375,Dunkin Donuts
301384,375 Main St,Warren,RI,2885,US,41.731233,-71.282929,Dunkin Donuts
301400,136 Washington Ave,North Haven,CT,6473,US,41.396297,-72.854694,Dunkin Donuts
301401,317 N Pearl St,Brockton,MA,2301,US,42.100017,-71.066094,Dunkin Donuts
301404,260 Amherst St,Nashua,NH,3063,US,42.778256,-71.496931,Dunkin Donuts
301407,802 Lafayette Rd,Portsmouth,NH,3801,US,43.050676,-70.770823,Dunkin Donuts
301410,1431 Diamond Hill Road,Woonsocket,RI,2895,US,42.015736,-71.479978,Dunkin Donuts
301419,2495 S. McCall Rd,Englewood,FL,34224,US,26.934663,-82.319178,Dunkin Donuts
301429,2300 State Rd,Plymouth,MA,2360,US,41.818333,-70.551872,Dunkin Donuts
301430,845 E. 49th St,Hialeah,FL,33013,US,25.867437,-80.265708,Dunkin Donuts
301446,45 Chauncy St,Mansfield,MA,2048,US,42.032842,-71.216108,Dunkin Donuts
301476,893 E. Schaumburg Rd,Schaumburg,IL,60194,US,42.027785,-88.059305,Dunkin Donuts
301479,346 N Lake St,Mundelein,IL,60060,US,42.269369,-88.004136,Dunkin Donuts
301481,2353 183rd St,Homewood,IL,60430,US,41.557072,-87.673053,Dunkin Donuts
301485,2731 Niles Ave,Saint Joseph,MI,49085,US,42.086041,-86.485309,Dunkin Donuts
301487,11111 Telegraph Rd,Taylor,MI,48180,US,42.225436,-83.268553,Dunkin Donuts
301495,17 Sutton Ave,Oxford,MA,1540,US,42.116669,-71.861972,Dunkin Donuts
301497,100 W Randolph St C-10,Chicago,IL,60601,US,41.884792,-87.631403,Dunkin Donuts
301525,1250 Arsenal St,Watertown,NY,13601,US,43.976354,-75.944855,Dunkin Donuts
301527,6190 Miramar Pkwy,Miramar,FL,33023,US,25.984381,-80.210469,Dunkin Donuts
301530,6323 Castor Ave,Philadelphia,PA,19149,US,40.038708,-75.077846,Dunkin Donuts
301533,658 Delsea Dr N,Glassboro,NJ,8028,US,39.717592,-75.112961,Dunkin Donuts
301538,70 W Main St,Northborough,MA,1532,US,42.319875,-71.647244,Dunkin Donuts
301551,5524 Us Highway 19,New Port Richey,FL,34652,US,28.239742,-82.727467,Dunkin Donuts
301556,330 W Route 130,Burlington,NJ,8016,US,40.071169,-74.856511,Dunkin Donuts
301557,3495 US Highway 1,Princeton,NJ,8540,US,40.3087,-74.668653,Dunkin Donuts
301559,3501 S Dixie Hwy,West Palm Beach,FL,33405,US,26.680067,-80.054764,Dunkin Donuts
301560,807 State Rt 82,Hopewell Junction,NY,12533,US,41.5787,-73.812336,Dunkin Donuts
301568,311 Cornelia St,Plattsburgh,NY,12901,US,44.697269,-73.47685,Dunkin Donuts
301569,3000 Atlantic Ave,Atlantic City,NJ,8401,US,39.353813,-74.448063,Dunkin Donuts
301571,1790 Lincoln Hwy,Edison,NJ,8817,US,40.513489,-74.404803,Dunkin Donuts
301577,4900 N State Road 7,Tamarac,FL,33319,US,26.185719,-80.203433,Dunkin Donuts
301582,3052 Cranberry Hwy,Buzzards Bay,MA,2532,US,41.757192,-70.653408,Dunkin Donuts
301583,187 Whiting St,Hingham,MA,2043,US,42.180433,-70.899436,Dunkin Donuts
301587,2 Meadow St,Naugatuck,CT,6770,US,41.486823,-73.058016,Dunkin Donuts
301591,632 Main St,Rockland,ME,4841,US,44.109978,-69.109742,Dunkin Donuts
301592,5 Crystal Ave,Derry,NH,3038,US,42.883244,-71.324414,Dunkin Donuts
301602,1325 E. Washington Ln,Philadelphia,PA,19138,US,40.058586,-75.165408,Dunkin Donuts
301605,1317 S Federal Hwy,Boynton Beach,FL,33435,US,26.516568,-80.05923,Dunkin Donuts
301606,3060 S Congress Ave,Lake Worth,FL,33461,US,26.631442,-80.088181,Dunkin Donuts
301610,102 Boston Post Rd,Waterford,CT,6385,US,41.341592,-72.122525,Dunkin Donuts
301613,321 Main St,Wilmington,MA,1887,US,42.550867,-71.177616,Dunkin Donuts
301616,12 Main St,West Lebanon,NH,3784,US,43.645161,-72.309436,Dunkin Donuts
301619,6830 S. Crescent Blvd,Pennsauken,NJ,8109,US,39.937147,-75.076025,Dunkin Donuts
301620,360 N Delsea Dr,Vineland,NJ,8360,US,39.492107,-75.042862,Dunkin Donuts
301622,709 State Rd,Plymouth,MA,2360,US,41.915911,-70.556176,Dunkin Donuts
301626,2337 N Cicero Ave,Chicago,IL,60639,US,41.923603,-87.746197,Dunkin Donuts
301629,282 S Main St,Naugatuck,CT,6770,US,41.485994,-73.050331,Dunkin Donuts
301630,Elm Street,Westfield,MA,1085,US,42.124444,-72.747561,Dunkin Donuts
301633,3310 Calumet Ave,Valparaiso,IN,46383,US,41.498906,-87.042119,Dunkin Donuts
301635,6060 W Ridge Rd,Gary,IN,46408,US,41.549478,-87.410419,Dunkin Donuts
301638,1910 Stefko Blvd,Bethlehem,PA,18017,US,40.639863,-75.347408,Dunkin Donuts
301645,125 Hancock St,North Quincy,MA,2171,US,42.280357,-71.034373,Dunkin Donuts
301648,122 Pearl St,Essex Junction,VT,5452,US,44.495981,-73.123571,Dunkin Donuts
301649,101 Loudon Rd,Concord,NH,3301,US,43.212642,-71.514958,Dunkin Donuts
301650,978 County St,Somerset,MA,2726,US,41.746434,-71.14497,Dunkin Donuts
301651,5775 S Broadway,Merrillville,IN,46410,US,41.513147,-87.335544,Dunkin Donuts
301653,580 US Highway 46,Totowa,NJ,7512,US,40.894639,-74.239058,Dunkin Donuts
301654,397 Cromwell Ave,Rocky Hill,CT,6067,US,41.659775,-72.678837,Dunkin Donuts
301658,257 Wilmington W. Chester Pike,Chadds Ford,PA,19317,US,39.852823,-75.539398,Dunkin Donuts
301660,1694 Islip Ave,Brentwood,NY,11717,US,40.78674,-73.22079,Dunkin Donuts
301667,8290 Roswell Rd,Atlanta,GA,30350,US,33.981194,-84.350678,Dunkin Donuts
301670,229 Mamaroneck Ave,Mamaroneck,NY,10543,US,40.950392,-73.733693,Dunkin Donuts
301671,328 Wilbur Ave,Swansea,MA,2777,US,41.731428,-71.205094,Dunkin Donuts
301674,807 College Pky,Colchester,VT,5446,US,44.498054,-73.157853,Dunkin Donuts
301676,600 Page St,Avon,MA,2322,US,42.141878,-71.061875,Dunkin Donuts
301677,15 Portsmouth Ave,Stratham,NH,3885,US,42.996014,-70.925397,Dunkin Donuts
301679,608 S Union St,Lawrence,MA,1843,US,42.686369,-71.15255,Dunkin Donuts
301680,202 Washington St,Claremont,NH,3743,US,43.372394,-72.327203,Dunkin Donuts
301687,1105 Chestnut St,Philadelphia,PA,19107,US,39.950395,-75.158695,Dunkin Donuts
301688,130 Skyline Dr,Ringwood,NJ,7456,US,41.085844,-74.260789,Dunkin Donuts
301690,1955a Victory Blvd,Staten Island,NY,10314,US,40.612641,-74.129266,Dunkin Donuts
301691,407 Amesbury Rd,Haverhill,MA,1830,US,42.805028,-71.049528,Dunkin Donuts
301696,400 Washington St,Westwood,MA,2090,US,42.215244,-71.189239,Dunkin Donuts
301697,283 Huntington Ave,Boston,MA,2115,US,42.341812,-71.086396,Dunkin Donuts
301713,Garden State Pkwy Mm 172,Montvale,NJ,7645,US,41.048272,-74.066302,Dunkin Donuts
301722,859 Main St,Waltham,MA,2451,US,42.376537,-71.245333,Dunkin Donuts
301726,127 E Montauk Hwy,Hampton Bays,NY,11946,US,40.87649,-72.52962,Dunkin Donuts
301729,1050 Route 28,South Yarmouth,MA,2664,US,41.659783,-70.203661,Dunkin Donuts
301730,647 Boston Rd,Billerica,MA,1821,US,42.540281,-71.247014,Dunkin Donuts
301731,12 Danbury Rd,New Milford,CT,6776,US,41.573658,-73.416833,Dunkin Donuts
301732,1220 Williston Road,South Burlington,VT,5403,US,44.468014,-73.175189,Dunkin Donuts
301733,9 Green St,Berlin,NH,3570,US,44.468821,-71.184055,Dunkin Donuts
301734,61 Portsmouth Ave,Exeter,NH,3833,US,42.984828,-70.93785,Dunkin Donuts
301738,614 Broadway,Haverhill,MA,1832,US,42.784081,-71.126222,Dunkin Donuts
301739,62 E Jackson Blvd,Chicago,IL,60604,US,41.878363,-87.625471,Dunkin Donuts
301747,245 Coggeshall St,New Bedford,MA,2746,US,41.656176,-70.924637,Dunkin Donuts
301752,145 Sharon St,Stoughton,MA,2072,US,42.138178,-71.148778,Dunkin Donuts
301753,760 Park Ave,Bloomfield,CT,6002,US,41.828488,-72.731447,Dunkin Donuts
301756,901 Market St,Philadelphia,PA,19107,US,39.951264,-75.155683,Dunkin Donuts
301760,809B Route 50,Burnt Hills,NY,12019,US,42.909602,-73.899395,Dunkin Donuts
301764,219 East Ave,Norwalk,CT,6855,US,41.104323,-73.40459,Dunkin Donuts
301767,18021 Main St,Dumfries,VA,22026,US,38.561083,-77.330381,Dunkin Donuts
301771,80 Boylston St,Boston,MA,2116,US,42.352247,-71.064689,Dunkin Donuts
301772,111 Route 6A,Sandwich,MA,2563,US,41.763261,-70.497311,Dunkin Donuts
301773,211 Lowell St,Wilmington,MA,1887,US,42.539042,-71.147525,Dunkin Donuts
301775,7 Walk Hill St,Jamaica Plain,MA,2130,US,42.295706,-71.116214,Dunkin Donuts
301776,25 Hackensack Ave,Hackensack,NJ,7601,US,40.896175,-74.0386,Dunkin Donuts
301779,6305 Washington Blvd,Elkridge,MD,21075,US,39.206656,-76.727422,Dunkin Donuts
301780,6601 Niagara Falls Blvd,Niagara Falls,NY,14304,US,43.088833,-78.987819,Dunkin Donuts
301785,400 E. Baltimore Pike,Media,PA,19063,US,39.915731,-75.382769,Dunkin Donuts
301787,170 Mountain Ave,Hackettstown,NJ,7840,US,40.843943,-74.824135,Dunkin Donuts
301788,1906 Deer Park Ave,Deer Park,NY,11729,US,40.76182,-73.32972,Dunkin Donuts
301795,196 Westfield Ave,Clark,NJ,7066,US,40.622075,-74.303339,Dunkin Donuts
301797,3620 Franklin Rd Sw,Roanoke,VA,24014,US,37.235282,-79.970174,Dunkin Donuts
301798,1860 Marlton Pike E,Cherry Hill,NJ,8003,US,39.9047,-74.971431,Dunkin Donuts
301799,3277 Western Branch Blvd,Chesapeake,VA,23321,US,36.865101,-76.410873,Dunkin Donuts
301801,777 S Federal Hwy,Boca Raton,FL,33432,US,26.342994,-80.086386,Dunkin Donuts
301816,771 Prince Ave,Athens,GA,30606,US,33.961409,-83.390779,Dunkin Donuts
301850,1843 Savannah Hwy,Charleston,SC,29407,US,32.788319,-80.023408,Dunkin Donuts
301852,19 W 63rd St,Westmont,IL,60559,US,41.773208,-87.975603,Dunkin Donuts
301854,1711 W Main St,Saint Charles,IL,60174,US,41.912431,-88.335481,Dunkin Donuts
301856,31080 Orchard Lake Rd,Farmington,MI,48334,US,42.525882,-83.359213,Dunkin Donuts
301863,17521 Roosevelt Rd,Oakbrook Terrace,IL,60181,US,41.860272,-87.971511,Dunkin Donuts
301865,700 E. Higgins Rd,Elk Grove Village,IL,60007,US,42.027223,-87.978056,Dunkin Donuts
301868,134 Main St,Norfolk,MA,2056,US,42.119994,-71.324294,Dunkin Donuts
301869,22W251 North Ave,Glen Ellyn,IL,60137,US,41.903156,-88.058989,Dunkin Donuts
301877,1550 W Main Rd,Portsmouth,RI,2871,US,41.578086,-71.270792,Dunkin Donuts
301888,20050 West Rd,Woodhaven,MI,48183,US,42.140928,-83.227222,Dunkin Donuts
301889,1500 S Harbor City Blvd,Melbourne,FL,32901,US,28.084918,-80.606277,Dunkin Donuts
301903,1250 Hancock St # 1,Quincy,MA,2169,US,42.252583,-71.003769,Dunkin Donuts
301904,2427 Main St,Bridgeport,CT,6606,US,41.19587,-73.20014,Dunkin Donuts
301912,15 Lafayette Rd,Salisbury,MA,1952,US,42.84325,-70.860917,Dunkin Donuts
301920,315 State Route 35 S,Eatontown,NJ,7724,US,40.281354,-74.047344,Dunkin Donuts
301924,1601 Ocean Ave,Belmar,NJ,7719,US,40.172008,-74.015714,Dunkin Donuts
301926,73 North Plank Rd,Newburgh,NY,12550,US,41.526664,-74.033963,Dunkin Donuts
301927,151 Douglas Pike Unit 10,Smithfield,RI,2917,US,41.881039,-71.476564,Dunkin Donuts
301928,2586 E Main St,Waterbury,CT,6705,US,41.541426,-72.997199,Dunkin Donuts
301935,117 S 16th St,Philadelphia,PA,19102,US,39.950534,-75.16727,Dunkin Donuts
301937,141 Massachusetts Ave,Lexington,MA,2420,US,42.425962,-71.195063,Dunkin Donuts
301941,364 Boston Ave,Medford,MA,2155,US,42.410901,-71.120568,Dunkin Donuts
301943,72 Worcester St,Grafton,MA,1519,US,42.21481,-71.691641,Dunkin Donuts
301944,3101 W Irving Park Rd,Chicago,IL,60618,US,41.953785,-87.705668,Dunkin Donuts
301946,2290 Dorchester Ave,Dorchester,MA,2124,US,42.272395,-71.067768,Dunkin Donuts
301949,256 Boston St,Dorchester,MA,2125,US,42.320789,-71.061242,Dunkin Donuts
302000,7 Smith St,Paterson,NJ,7505,US,40.915398,-74.173068,Dunkin Donuts
302002,5751 Route 42 South,Turnersville,NJ,8012,US,39.760936,-75.048156,Dunkin Donuts
302004,952 State Route 34,Matawan,NJ,7747,US,40.406488,-74.234516,Dunkin Donuts
302005,10 Wildwood Blvd,Rio Grande,NJ,8242,US,39.014192,-74.875664,Dunkin Donuts
302006,1051 Old Country Rd,Riverhead,NY,11901,US,40.932378,-72.673664,Dunkin Donuts
302007,350 Middle Country Rd,Coram,NY,11727,US,40.87051,-72.99711,Dunkin Donuts
302009,1275 Veterans Memorial Hwy,Hauppauge,NY,11788,US,40.815478,-73.192686,Dunkin Donuts
302013,108 W Ridge Pike,Conshohocken,PA,19428,US,40.094399,-75.290399,Dunkin Donuts
302014,402 W Emaus Ave,Allentown,PA,18103,US,40.577717,-75.454479,Dunkin Donuts
302015,3 Healy Blvd,Hudson,NY,12534,US,42.254502,-73.767351,Dunkin Donuts
302021,1265 S Willow St,Manchester,NH,3103,US,42.959158,-71.437056,Dunkin Donuts
302022,500 Medford Ave,Patchogue,NY,11772,US,40.785903,-73.00945,Dunkin Donuts
302030,1081 Gorham St,Lowell,MA,1852,US,42.625869,-71.307499,Dunkin Donuts
302040,200 Tunxis Hill Rd,Fairfield,CT,6432,US,41.176747,-73.226983,Dunkin Donuts
302049,5 Brewster St,Glen Cove,NY,11542,US,40.86589,-73.6325,Dunkin Donuts
302050,1700 Mendon Rd,Cumberland,RI,2864,US,41.942575,-71.435244,Dunkin Donuts
302052,18099 S. Dixie Hwy,Miami,FL,33157,US,25.601199,-80.352657,Dunkin Donuts
302053,653 E. Altamonte Dr,Altamonte Springs,FL,32701,US,28.664223,-81.369079,Dunkin Donuts
302055,5302 E Busch Blvd,Temple Terrace,FL,33617,US,28.032925,-82.396747,Dunkin Donuts
302060,4760 Memorial Dr,Decatur,GA,30032,US,33.78591,-84.23479,Dunkin Donuts
302065,2423 Wade Hampton Blvd,Greenville,SC,29615,US,34.893253,-82.345294,Dunkin Donuts
302068,1525 Broad River Rd,Columbia,SC,29210,US,34.032078,-81.087558,Dunkin Donuts
302069,200 Sargent Dr,New Haven,CT,6511,US,41.292998,-72.920928,Dunkin Donuts
302096,4400 NW 39th St,Oklahoma City,OK,73112,US,35.511079,-97.599188,Dunkin Donuts
302105,1732 State Route 35,Belmar,NJ,7719,US,40.169947,-74.045608,Dunkin Donuts
302106,7777 Springboro Pike,Dayton,OH,45449,US,39.638964,-84.225517,Dunkin Donuts
302107,995 Union St,Bangor,ME,4401,US,44.815717,-68.807,Dunkin Donuts
302110,266 Saratoga Rd,Scotia,NY,12302,US,42.871003,-73.931411,Dunkin Donuts
302116,2704 Candler Rd,Decatur,GA,30034,US,33.710625,-84.271511,Dunkin Donuts
302117,20 Plaistow Rd,Haverhill,MA,1830,US,42.811069,-71.103086,Dunkin Donuts
302124,79 Andover St,Danvers,MA,1923,US,42.552533,-70.95945,Dunkin Donuts
302127,285 Route 130 S,Cinnaminson,NJ,8077,US,39.987928,-75.010525,Dunkin Donuts
302129,1067 Easton Ave,Somerset,NJ,8873,US,40.516007,-74.488465,Dunkin Donuts
302140,2651 Cobb Pky NW,Atlanta,GA,30339,US,33.888226,-84.473489,Dunkin Donuts
302147,108 S Northwest Hwy,Barrington,IL,60010,US,42.15399,-88.12838,Dunkin Donuts
302169,308 Great Rd,Bedford,MA,1730,US,42.487044,-71.263483,Dunkin Donuts
302173,269 E Main St,Marlborough,MA,1752,US,42.351086,-71.534092,Dunkin Donuts
302192,3490 Okemos Rd,Okemos,MI,48864,US,42.682593,-84.432398,Dunkin Donuts
302195,210 Harvard Ave,Allston,MA,2134,US,42.349831,-71.130497,Dunkin Donuts
302211,1680 Grand Ave,Baldwin,NY,11510,US,40.669,-73.609492,Dunkin Donuts
302214,807 Route 73,Mount Laurel,NJ,8054,US,39.936572,-74.968271,Dunkin Donuts
302221,235 W. Main St,Smithtown,NY,11787,US,40.857042,-73.204289,Dunkin Donuts
302222,336 W Jericho Tpke,Huntington,NY,11743,US,40.82853,-73.42474,Dunkin Donuts
302224,475 Hempstead Tpke,West Hempstead,NY,11552,US,40.70533,-73.65679,Dunkin Donuts
302227,5345 Jimmy Carter Blvd,Norcross,GA,30093,US,33.904044,-84.205475,Dunkin Donuts
302230,855 Farmington Ave,Bristol,CT,6010,US,41.693477,-72.915003,Dunkin Donuts
302232,39600 E Ann Arbor Rd,Plymouth,MI,48170,US,42.359737,-83.432499,Dunkin Donuts
302235,40 S. Route 9W,West Haverstraw,NY,10993,US,41.206321,-73.984038,Dunkin Donuts
302237,1399 Hicksville Rd,Massapequa,NY,11758,US,40.69237,-73.47886,Dunkin Donuts
302242,330 E Montauk Hwy,Lindenhurst,NY,11757,US,40.683695,-73.353637,Dunkin Donuts
302254,4416 Wyoming Blvd Ne,Albuquerque,NM,87111,US,35.130026,-106.550852,Dunkin Donuts
302267,8301 Flatlands Ave,Brooklyn,NY,11236,US,40.63731,-73.9111,Dunkin Donuts
302269,1505 E Fowler Ave,Tampa,FL,33612,US,28.054189,-82.44225,Dunkin Donuts
302270,5017 Nesconset Hwy,Port Jefferson Station,NY,11776,US,40.923042,-73.049081,Dunkin Donuts
302277,2255 E Dublin Granville Rd,Columbus,OH,43229,US,40.085578,-82.957042,Dunkin Donuts
302283,2800 Merrick Rd,Bellmore,NY,11710,US,40.66421,-73.52211,Dunkin Donuts
302285,1009 W Chester Pike,West Chester,PA,19382,US,39.968303,-75.578467,Dunkin Donuts
302300,429 Us Highway 46,Little Ferry,NJ,7643,US,40.856203,-74.04975,Dunkin Donuts
302323,1001 N Dupont Hwy,New Castle,DE,19720,US,39.687794,-75.5843,Dunkin Donuts
302326,470 State Route 10,Ledgewood,NJ,7852,US,40.875867,-74.649378,Dunkin Donuts
302334,1068 Old Country Rd,Plainview,NY,11803,US,40.77647,-73.47079,Dunkin Donuts
302335,926 State Rt 17 North,Ramsey,NJ,7446,US,41.064925,-74.1289,Dunkin Donuts
302336,302 US Hwy 202,Flemington,NJ,8822,US,40.502014,-74.852686,Dunkin Donuts
302337,820 Us Highway 46,Parsippany,NJ,7054,US,40.862686,-74.376917,Dunkin Donuts
