"","type","lat","lon","sb_lat","sb_lon","feet","string_check","sb_name"
"235","Starbucks",41.137814,-85.165174,41.138161,-85.162467,756.31,"41.137814 -85.165174","41.138161 -85.162467"
"236","Starbucks",37.7211,-88.93111,37.731592,-89.185007,73534.35,"37.7211 -88.93111","37.731592 -89.185007"
"237","Starbucks",29.971349,-95.6908,29.968291,-95.693892,1481.72,"29.971349 -95.6908","29.968291 -95.693892"
"238","Starbucks",41.294292,-96.121819,41.294483,-96.116428,1483.09,"41.294292 -96.121819","41.294483 -96.116428"
"239","Starbucks",45.478844,-122.859613,45.475327,-122.825356,8880.95,"45.478844 -122.859613","45.475327 -122.825356"
"240","Starbucks",40.678279,-75.146627,40.6867,-75.2694,34189.55,"40.678279 -75.146627","40.6867 -75.2694"
"241","Starbucks",41.243814,-95.826488,41.250597,-95.805183,6358.83,"41.243814 -95.826488","41.250597 -95.805183"
"242","Starbucks",32.838162,-96.770904,32.836682,-96.776187,1709.77,"32.838162 -96.770904","32.836682 -96.776187"
"243","Starbucks",40.429599,-74.558712,40.382439,-74.574196,17714.03,"40.429599 -74.558712","40.382439 -74.574196"
"244","Starbucks",37.991535,-84.212369,38.01665,-84.417862,59914.59,"37.991535 -84.212369","38.01665 -84.417862"
"245","Starbucks",30.040179,-95.486249,30.039904,-95.488553,735.88,"30.040179 -95.486249","30.039904 -95.488553"
"246","Starbucks",30.075277,-95.516804,30.073963,-95.50888,2551.66,"30.075277 -95.516804","30.073963 -95.50888"
"247","Starbucks",31.28456,-92.474754,31.2681,-92.459,7750.87,"31.28456 -92.474754","31.2681 -92.459"
"248","Starbucks",39.195023,-94.579775,39.213097,-94.572366,6909.99,"39.195023 -94.579775","39.213097 -94.572366"
"249","Starbucks",39.037277,-94.413926,39.045528,-94.440194,8043.69,"39.037277 -94.413926","39.045528 -94.440194"
"250","Starbucks",47.453258,-122.828299,47.453188,-122.82408,1044.13,"47.453258 -122.828299","47.453188 -122.82408"
"251","Starbucks",32.016282,-80.977124,32.041339,-81.063789,28363.97,"32.016282 -80.977124","32.041339 -81.063789"
"252","Starbucks",34.005039,-83.986909,33.966323,-84.019401,17191.15,"34.005039 -83.986909","33.966323 -84.019401"
"253","Starbucks",29.99874,-95.16203,30.000581,-95.172673,3435,"29.99874 -95.16203","30.000581 -95.172673"
"254","Starbucks",40.011144,-82.865183,39.999301,-82.890987,8418.33,"40.011144 -82.865183","39.999301 -82.890987"
"255","Starbucks",48.032334,-122.758443,48.107628,-122.78176,28053.07,"48.032334 -122.758443","48.107628 -122.78176"
"256","Starbucks",29.268935,-94.823611,29.27081,-94.827993,1554.68,"29.268935 -94.823611","29.27081 -94.827993"
"257","Starbucks",39.354039,-82.974435,39.731483,-82.614492,170902.1,"39.354039 -82.974435","39.731483 -82.614492"
"258","Starbucks",35.131348,-106.49649,35.152664,-106.499159,7799.73,"35.131348 -106.49649","35.152664 -106.499159"
"259","Starbucks",41.7413,-86.1443,41.751696,-86.118839,7913.83,"41.7413 -86.1443","41.751696 -86.118839"
"260","Starbucks",38.774685,-76.055674,38.783485,-76.087369,9587.48,"38.774685 -76.055674","38.783485 -76.087369"
"261","Starbucks",44.098961,-123.12869,44.09555,-123.096596,8522.72,"44.098961 -123.12869","44.09555 -123.096596"
"262","Starbucks",40.741353,-73.69843,40.754091,-73.687992,5468.36,"40.741353 -73.69843","40.754091 -73.687992"
"263","Starbucks",42.989763,-70.932044,43.04871,-70.816345,37670.16,"42.989763 -70.932044","43.04871 -70.816345"
"264","Starbucks",35.296011,-80.739109,35.30273,-80.72917,3844.19,"35.296011 -80.739109","35.30273 -80.72917"
"265","Starbucks",30.116676,-94.170503,30.115114,-94.168746,794.58,"30.116676 -94.170503","30.115114 -94.168746"
"266","Starbucks",45.522611,-122.60667,45.526269,-122.616033,2745.63,"45.522611 -122.60667","45.526269 -122.616033"
"267","Starbucks",33.884423,-84.060586,33.87451,-84.015814,14060.18,"33.884423 -84.060586","33.87451 -84.015814"
"268","Starbucks",40.842558,-74.463449,40.866573,-74.506932,14874.71,"40.842558 -74.463449","40.866573 -74.506932"
"269","Starbucks",33.102194,-96.700341,33.1108,-96.6939,3700.89,"33.102194 -96.700341","33.1108 -96.6939"
"270","Starbucks",36.018821,-78.948098,36.008233,-78.937415,4983.99,"36.018821 -78.948098","36.008233 -78.937415"
"271","Starbucks",38.842692,-77.643688,38.796114,-77.610758,19386.24,"38.842692 -77.643688","38.796114 -77.610758"
"272","Starbucks",47.243693,-122.497283,47.23405,-122.501767,3689.47,"47.243693 -122.497283","47.23405 -122.501767"
"273","Starbucks",41.3342,-73.6976,41.414804,-73.669134,30391.68,"41.3342 -73.6976","41.414804 -73.669134"
"274","Starbucks",36.87382,-76.13479,36.872682,-76.135827,513.51,"36.87382 -76.13479","36.872682 -76.135827"
"275","Starbucks",34.466025,-84.461445,34.657091,-84.490784,70098.17,"34.466025 -84.461445","34.657091 -84.490784"
"276","Starbucks",45.594758,-122.47648,45.596501,-122.47639,636,"45.594758 -122.47648","45.596501 -122.47639"
"277","Starbucks",47.839716,-122.297099,47.846009,-122.294187,2404.44,"47.839716 -122.297099","47.846009 -122.294187"
"278","Starbucks",34.04961,-83.929539,34.070001,-83.912921,8966.75,"34.04961 -83.929539","34.070001 -83.912921"
"279","Starbucks",32.270588,-80.861496,32.257963,-80.85086,5648.67,"32.270588 -80.861496","32.257963 -80.85086"
"280","Starbucks",35.790275,-78.852011,35.789277,-78.870563,5514.42,"35.790275 -78.852011","35.789277 -78.870563"
"281","Starbucks",38.546324,-75.113221,38.469957,-75.114104,27813.74,"38.546324 -75.113221","38.469957 -75.114104"
"282","Starbucks",33.997883,-84.090387,34.00011,-84.083631,2202.31,"33.997883 -84.090387","34.00011 -84.083631"
"283","Starbucks",39.3441,-84.407104,39.356948,-84.3763,9888.82,"39.3441 -84.407104","39.356948 -84.3763"
"284","Starbucks",45.515691,-122.754751,45.515716,-122.754444,79.23,"45.515691 -122.754751","45.515716 -122.754444"
"285","Starbucks",47.565903,-122.00376,47.565913,-122.003902,35.25,"47.565903 -122.00376","47.565913 -122.003902"
"286","Starbucks",47.540272,-122.165443,47.539492,-122.167349,550.08,"47.540272 -122.165443","47.539492 -122.167349"
"287","Starbucks",45.55379,-122.836568,45.553663,-122.835587,255.54,"45.55379 -122.836568","45.553663 -122.835587"
"288","Starbucks",31.20691,-82.339212,31.138581,-81.580648,238552.42,"31.20691 -82.339212","31.138581 -81.580648"
"289","Starbucks",33.759323,-78.967459,33.702873,-78.922296,24709.38,"33.759323 -78.967459","33.702873 -78.922296"
"290","Starbucks",38.56689,-109.54943,39.065107,-108.596556,326564.64,"38.56689 -109.54943","39.065107 -108.596556"
"291","Starbucks",35.663618,-78.6999,35.746163,-78.741863,32528.95,"35.663618 -78.6999","35.746163 -78.741863"
"292","Starbucks",40.805119,-72.95693,40.824912,-72.988943,11424.85,"40.805119 -72.95693","40.824912 -72.988943"
"293","Starbucks",35.830889,-79.086669,35.903457,-79.051587,28388.79,"35.830889 -79.086669","35.903457 -79.051587"
"294","Starbucks",36.716232,-76.162933,36.764895,-76.202182,21122.96,"36.716232 -76.162933","36.764895 -76.202182"
"295","Starbucks",29.994251,-95.621881,29.99668,-95.574735,14951.16,"29.994251 -95.621881","29.99668 -95.574735"
"296","Starbucks",40.120848,-83.091535,40.09938,-83.091191,7821.32,"40.120848 -83.091535","40.09938 -83.091191"
"297","Starbucks",29.563747,-95.565312,29.567205,-95.56666,1328.58,"29.563747 -95.565312","29.567205 -95.56666"
"298","Starbucks",47.293828,-122.380359,47.296483,-122.381349,999.1,"47.293828 -122.380359","47.296483 -122.381349"
"299","Starbucks",40.098077,-83.122533,40.099336,-83.114413,2317.49,"40.098077 -83.122533","40.099336 -83.114413"
"300","Starbucks",39.211105,-76.935727,39.22239,-76.889415,13750.68,"39.211105 -76.935727","39.22239 -76.889415"
"301","Starbucks",39.951672,-83.155919,39.9549,-83.1261,8442.18,"39.951672 -83.155919","39.9549 -83.1261"
"302","Starbucks",47.712287,-122.191177,47.711583,-122.189031,587.44,"47.712287 -122.191177","47.711583 -122.189031"
"303","Starbucks",36.76817,-76.015734,36.760837,-76.010591,3065.58,"36.76817 -76.015734","36.760837 -76.010591"
"304","Starbucks",36.955926,-76.603486,36.862259,-76.469832,51866.53,"36.955926 -76.603486","36.862259 -76.469832"
"305","Starbucks",35.984404,-80.01928,35.983203,-80.023799,1406.72,"35.984404 -80.01928","35.983203 -80.023799"
"306","Starbucks",35.022479,-80.761232,35.0024,-80.734,10950.47,"35.022479 -80.761232","35.0024 -80.734"
"307","Starbucks",39.209993,-76.778848,39.213851,-76.802543,6859.63,"39.209993 -76.778848","39.213851 -76.802543"
"308","Starbucks",38.772631,-77.135164,38.773425,-77.137267,665.69,"38.772631 -77.135164","38.773425 -77.137267"
"309","Starbucks",38.83921,-94.7816,38.855361,-94.761667,8175.24,"38.83921 -94.7816","38.855361 -94.761667"
"310","Starbucks",33.541481,-82.132275,33.527081,-82.118496,6714.92,"33.541481 -82.132275","33.527081 -82.118496"
"311","Starbucks",42.352151,-122.87151,42.343618,-122.876727,3414.62,"42.352151 -122.87151","42.343618 -122.876727"
"312","Starbucks",37.724487,-97.242652,37.719789,-97.244497,1792.07,"37.724487 -97.242652","37.719789 -97.244497"
"313","Starbucks",39.104166,-77.291697,39.11783,-77.251501,12444.63,"39.104166 -77.291697","39.11783 -77.251501"
"314","Starbucks",42.638935,-73.856669,42.678408,-73.830357,16033.14,"42.638935 -73.856669","42.678408 -73.830357"
"315","Starbucks",47.541036,-122.225855,47.54163,-122.225776,217.55,"47.541036 -122.225855","47.54163 -122.225776"
"316","Starbucks",47.579022,-122.299493,47.576967,-122.296749,1010.26,"47.579022 -122.299493","47.576967 -122.296749"
"317","Starbucks",38.245472,-85.52426,38.24335,-85.51571,2574.33,"38.245472 -85.52426","38.24335 -85.51571"
"318","Starbucks",30.582033,-96.285598,30.610551,-96.314914,13880.81,"30.582033 -96.285598","30.610551 -96.314914"
"319","Starbucks",39.709714,-105.085298,39.707936,-105.079775,1683.47,"39.709714 -105.085298","39.707936 -105.079775"
"320","Starbucks",36.079403,-79.490552,36.076192,-79.488787,1280.04,"36.079403 -79.490552","36.076192 -79.488787"
"321","Starbucks",42.487126,-90.663107,42.516996,-90.740975,23652.87,"42.487126 -90.663107","42.516996 -90.740975"
"322","Starbucks",42.889235,-112.449655,42.911322,-112.465292,9075.29,"42.889235 -112.449655","42.911322 -112.465292"
"323","Starbucks",45.586425,-122.738137,45.587851,-122.752534,3722.53,"45.586425 -122.738137","45.587851 -122.752534"
"324","Starbucks",43.510375,-112.020068,43.495036,-112.050951,9920.05,"43.510375 -112.020068","43.495036 -112.050951"
"325","Starbucks",47.675621,-122.128894,47.674929,-122.128872,252.49,"47.675621 -122.128894","47.674929 -122.128872"
"326","Starbucks",32.185986,-80.722269,32.216143,-80.707939,11833.23,"32.185986 -80.722269","32.216143 -80.707939"
"327","Starbucks",41.56135,-93.774667,41.559437,-93.780304,1692.92,"41.56135 -93.774667","41.559437 -93.780304"
"328","Starbucks",35.443626,-80.895806,35.445244,-80.880399,4626.97,"35.443626 -80.895806","35.445244 -80.880399"
"329","Starbucks",47.522233,-122.365665,47.522721,-122.365578,179.3,"47.522233 -122.365665","47.522721 -122.365578"
"330","Starbucks",47.546386,-122.060324,47.545926,-122.059566,251.4,"47.546386 -122.060324","47.545926 -122.059566"
"331","Starbucks",36.916718,-76.269649,36.9404,-76.3032,13058.65,"36.916718 -76.269649","36.9404 -76.3032"
"332","Starbucks",47.86144,-121.978874,47.862342,-121.980709,557.84,"47.86144 -121.978874","47.862342 -121.980709"
"333","Starbucks",58.359962,-134.561725,58.359115,-134.548276,2601.44,"58.359962 -134.561725","58.359115 -134.548276"
"334","Starbucks",42.029713,-91.698657,42.034386,-91.679997,5347.98,"42.029713 -91.698657","42.034386 -91.679997"
"335","Starbucks",40.757708,-86.330734,40.470451,-86.108357,121510,"40.757708 -86.330734","40.470451 -86.108357"
"336","Starbucks",37.740074,-84.276591,37.743378,-84.301575,7324.16,"37.740074 -84.276591","37.743378 -84.301575"
"337","Starbucks",30.674131,-96.336461,30.66423,-96.325286,5031.3,"30.674131 -96.336461","30.66423 -96.325286"
"338","Starbucks",39.949537,-83.00193,39.949162,-82.995212,1888.48,"39.949537 -83.00193","39.949162 -82.995212"
"339","Starbucks",43.547678,-96.687931,43.530661,-96.672542,7424.88,"43.547678 -96.687931","43.530661 -96.672542"
"340","Starbucks",33.791826,-84.273787,33.77549,-84.295832,8956.18,"33.791826 -84.273787","33.77549 -84.295832"
"341","Starbucks",36.789041,-76.108336,36.793092,-76.119657,3628.42,"36.789041 -76.108336","36.793092 -76.119657"
"342","Starbucks",36.810757,-76.358721,36.831134,-76.414418,17912.11,"36.810757 -76.358721","36.831134 -76.414418"
"343","Starbucks",41.5952,-85.8584,41.6365,-85.921906,22979.3,"41.5952 -85.8584","41.6365 -85.921906"
"344","Starbucks",47.764989,-122.209475,47.765809,-122.211323,544.1,"47.764989 -122.209475","47.765809 -122.211323"
"345","Starbucks",33.01925,-96.914877,32.998421,-96.909325,7767.67,"33.01925 -96.914877","32.998421 -96.909325"
"346","Starbucks",32.888803,-96.47147,32.895948,-96.469522,2667.64,"32.888803 -96.47147","32.895948 -96.469522"
"347","Starbucks",35.630525,-82.552244,35.601382,-82.547085,10718.84,"35.630525 -82.552244","35.601382 -82.547085"
"348","Starbucks",38.928582,-94.725711,38.928239,-94.698252,7812.9,"38.928582 -94.725711","38.928239 -94.698252"
"349","Starbucks",47.098695,-122.296874,47.097454,-122.296342,471.64,"47.098695 -122.296874","47.097454 -122.296342"
"350","Starbucks",36.27538,-115.119217,36.285561,-115.134914,5928.39,"36.27538 -115.119217","36.285561 -115.134914"
"351","Starbucks",47.89125,-122.287606,47.884434,-122.281629,2886.71,"47.89125 -122.287606","47.884434 -122.281629"
"352","Starbucks",34.114927,-80.882911,34.1334,-80.878845,6834.55,"34.114927 -80.882911","34.1334 -80.878845"
"353","Starbucks",41.714742,-83.693093,41.686966,-83.724524,13271.04,"41.714742 -83.693093","41.686966 -83.724524"
"354","Starbucks",34.04965,-84.223102,34.059631,-84.235396,5202.04,"34.04965 -84.223102","34.059631 -84.235396"
"355","Starbucks",35.407276,-82.513662,35.4607,-82.5322,20215.7,"35.407276 -82.513662","35.4607 -82.5322"
"356","Starbucks",35.066452,-80.771746,35.063953,-80.77445,1217.45,"35.066452 -80.771746","35.063953 -80.77445"
"357","Starbucks",32.784428,-79.92863,32.789029,-79.930357,1756.2,"32.784428 -79.92863","32.789029 -79.930357"
"358","Starbucks",48.466711,-122.334282,48.465277,-122.338532,1156.26,"48.466711 -122.334282","48.465277 -122.338532"
"359","Starbucks",41.438573,-97.368291,42.01886,-97.430323,212133.38,"41.438573 -97.368291","42.01886 -97.430323"
"360","Starbucks",34.238249,-84.193354,34.18588,-84.134767,26019.27,"34.238249 -84.193354","34.18588 -84.134767"
"361","Starbucks",39.666847,-104.937364,39.66756,-104.93913,560.92,"39.666847 -104.937364","39.66756 -104.93913"
"362","Starbucks",47.58311,-122.033188,47.581782,-122.033421,487.82,"47.58311 -122.033188","47.581782 -122.033421"
"363","Starbucks",34.362948,-84.033529,34.37337,-83.870372,49384.34,"34.362948 -84.033529","34.37337 -83.870372"
"364","Starbucks",47.709137,-122.31748,47.708794,-122.321552,1010.33,"47.709137 -122.31748","47.708794 -122.321552"
"365","Starbucks",38.972261,-94.759461,38.971413,-94.739154,5781.94,"38.972261 -94.759461","38.971413 -94.739154"
"366","Starbucks",38.305482,-85.838196,38.3096,-85.7661,20742.71,"38.305482 -85.838196","38.3096 -85.7661"
"367","Starbucks",35.89251,-84.54624,36.014357,-84.255578,96793.64,"35.89251 -84.54624","36.014357 -84.255578"
"368","Starbucks",32.547581,-82.929697,32.537542,-83.594816,205006.9,"32.547581 -82.929697","32.537542 -83.594816"
"369","Starbucks",39.542554,-104.94432,39.543097,-104.942259,613.98,"39.542554 -104.94432","39.543097 -104.942259"
"370","Starbucks",32.027083,-81.225483,31.984005,-81.17495,22158.61,"32.027083 -81.225483","31.984005 -81.17495"
"371","Starbucks",38.288234,-85.574342,38.297004,-85.557189,5868.43,"38.288234 -85.574342","38.297004 -85.557189"
"372","Starbucks",47.618305,-122.204968,47.617728,-122.203957,326.3,"47.618305 -122.204968","47.617728 -122.203957"
"373","Starbucks",33.960743,-84.14315,33.958613,-84.137835,1788.44,"33.960743 -84.14315","33.958613 -84.137835"
"374","Starbucks",42.793746,-85.508122,42.88416,-85.530779,33508.92,"42.793746 -85.508122","42.88416 -85.530779"
"375","Starbucks",40.462831,-106.821678,40.465969,-106.824493,1385.83,"40.462831 -106.821678","40.465969 -106.824493"
"376","Starbucks",40.7029,-80.111,40.684189,-80.109602,6828.07,"40.7029 -80.111","40.684189 -80.109602"
"377","Starbucks",35.649803,-78.81633,35.59222,-78.774999,24295.7,"35.649803 -78.81633","35.59222 -78.774999"
"378","Starbucks",36.754865,-76.064881,36.77384,-76.08815,9705.1,"36.754865 -76.064881","36.77384 -76.08815"
"379","Starbucks",39.353038,-104.814592,39.362218,-104.860708,13462.15,"39.353038 -104.814592","39.362218 -104.860708"
"380","Starbucks",39.544005,-105.291719,39.53185,-105.30455,5718.38,"39.544005 -105.291719","39.53185 -105.30455"
"381","Starbucks",47.712375,-116.79471,47.708587,-116.787977,2158.06,"47.712375 -116.79471","47.708587 -116.787977"
"382","Starbucks",31.980179,-81.171429,31.984005,-81.17495,1769.01,"31.980179 -81.171429","31.984005 -81.17495"
"383","Starbucks",34.146847,-84.252304,34.100041,-84.270538,17905.7,"34.146847 -84.252304","34.100041 -84.270538"
"384","Starbucks",33.841351,-84.132587,33.855802,-84.209695,23996.14,"33.841351 -84.132587","33.855802 -84.209695"
"385","Starbucks",33.967659,-84.488253,33.974133,-84.481565,3108.51,"33.967659 -84.488253","33.974133 -84.481565"
"386","Starbucks",33.889635,-84.383092,33.871809,-84.380618,6530.45,"33.889635 -84.383092","33.871809 -84.380618"
"387","Starbucks",41.7021,-85.9276,41.687796,-85.964686,11391.18,"41.7021 -85.9276","41.687796 -85.964686"
"388","Starbucks",47.190609,-122.435184,47.192189,-122.459486,6069.74,"47.190609 -122.435184","47.192189 -122.459486"
"389","Starbucks",38.939163,-77.54818,38.916687,-77.510185,13559.41,"38.939163 -77.54818","38.916687 -77.510185"
"390","Starbucks",45.606722,-121.199545,45.60437,-121.19317,1843.32,"45.606722 -121.199545","45.60437 -121.19317"
"391","Starbucks",37.251319,-76.764208,37.269879,-76.756451,7125.14,"37.251319 -76.764208","37.269879 -76.756451"
"392","Starbucks",48.085102,-122.169952,48.0756,-122.18131,4441.25,"48.085102 -122.169952","48.0756 -122.18131"
"393","Starbucks",47.658457,-117.1936,47.662079,-117.195829,1430.87,"47.658457 -117.1936","47.662079 -117.195829"
"394","Starbucks",47.698862,-122.026031,47.700233,-122.024565,616.8,"47.698862 -122.026031","47.700233 -122.024565"
